2026-07-31T06:13:47.154557+00:00,UK100,10944.2
2026-07-31T06:13:47.983012+00:00,XAGUSD,58.4725
2026-07-31T06:13:48.768109+00:00,XAGUSD,58.4725
2026-07-31T06:13:49.532104+00:00,DJ30,52505.0
2026-07-31T06:13:50.340153+00:00,DJ30,52505.0
2026-07-31T06:14:50.114317+00:00,SP500,7488.12
2026-07-31T06:15:10.759255+00:00,GER40,25746.3
2026-07-31T06:15:11.586757+00:00,GER40,25746.3
2026-07-31T06:15:12.438066+00:00,GBPUSD,1.345285
2026-07-31T06:15:13.269597+00:00,GBPUSD,1.345285
2026-07-31T06:15:17.637633+00:00,NAS100,28492.050000000003
2026-07-31T06:15:24.655464+00:00,USDCAD,1.401615
2026-07-31T06:15:25.433804+00:00,USDCAD,1.401615
2026-07-31T06:15:46.996678+00:00,XAGUSD,58.4295
2026-07-31T06:15:47.697672+00:00,XAGUSD,58.4295
2026-07-31T06:15:48.521317+00:00,DJ30,52510.0
2026-07-31T06:15:49.292407+00:00,DJ30,52510.0
2026-07-31T06:15:50.077043+00:00,UK100,10942.2
2026-07-31T06:15:50.882089+00:00,UK100,10942.2
2026-07-31T06:16:51.378772+00:00,SP500,7488.110000000001
2026-07-31T06:17:11.498385+00:00,GER40,25746.3
2026-07-31T06:17:12.261628+00:00,GER40,25746.3
2026-07-31T06:17:13.074417+00:00,GBPUSD,1.34537
2026-07-31T06:17:13.871386+00:00,GBPUSD,1.34537
2026-07-31T06:17:18.181953+00:00,NAS100,28492.800000000003
2026-07-31T06:17:25.361094+00:00,USDCAD,1.4015300000000002
2026-07-31T06:17:26.130137+00:00,USDCAD,1.4015300000000002
2026-07-31T06:17:39.421352+00:00,AUDUSD,0.70334
2026-07-31T06:17:48.340174+00:00,UK100,10940.2
2026-07-31T06:17:48.951514+00:00,UK100,10940.2
2026-07-31T06:17:49.682657+00:00,DJ30,52508.0
2026-07-31T06:17:50.336341+00:00,DJ30,52508.0
2026-07-31T06:18:50.802852+00:00,SP500,7487.860000000001
2026-07-31T06:19:11.585493+00:00,GER40,25748.3
2026-07-31T06:19:12.415315+00:00,GER40,25748.3
2026-07-31T06:19:13.308259+00:00,GBPUSD,1.3455400000000002
2026-07-31T06:19:14.165587+00:00,GBPUSD,1.3455400000000002
2026-07-31T06:19:17.945924+00:00,NAS100,28493.300000000003
2026-07-31T06:19:24.645848+00:00,USDCAD,1.401525
2026-07-31T06:19:25.448300+00:00,USDCAD,1.401525
2026-07-31T06:19:38.633366+00:00,AUDUSD,0.70333
2026-07-31T06:19:46.782945+00:00,UK100,10942.2
2026-07-31T06:19:47.341269+00:00,UK100,10942.2
2026-07-31T06:19:48.243794+00:00,DJ30,52507.0
2026-07-31T06:19:49.044101+00:00,DJ30,52507.0
2026-07-31T06:20:50.012096+00:00,SP500,7486.610000000001
2026-07-31T06:21:10.893895+00:00,GER40,25744.3
2026-07-31T06:21:11.723491+00:00,GER40,25744.3
2026-07-31T06:21:12.512607+00:00,GBPUSD,1.345235
2026-07-31T06:21:13.318013+00:00,GBPUSD,1.345235
2026-07-31T06:21:17.667632+00:00,NAS100,28480.300000000003
2026-07-31T06:21:24.669794+00:00,USDCAD,1.401555
2026-07-31T06:21:25.530331+00:00,USDCAD,1.401555
2026-07-31T06:21:38.709470+00:00,AUDUSD,0.7034
2026-07-31T06:21:46.616172+00:00,DJ30,52501.0
2026-07-31T06:21:47.238141+00:00,DJ30,52501.0
2026-07-31T06:21:48.134141+00:00,UK100,10936.2
2026-07-31T06:21:48.944200+00:00,UK100,10936.2
2026-07-31T06:22:50.595682+00:00,SP500,7486.62
2026-07-31T06:23:11.122039+00:00,GER40,25750.3
2026-07-31T06:23:11.940674+00:00,GER40,25750.3
2026-07-31T06:23:12.825288+00:00,GBPUSD,1.34531
2026-07-31T06:23:13.662862+00:00,GBPUSD,1.34531
2026-07-31T06:23:17.693170+00:00,NAS100,28473.300000000003
2026-07-31T06:23:24.878624+00:00,USDCAD,1.4015149999999998
2026-07-31T06:23:25.718244+00:00,USDCAD,1.4015149999999998
2026-07-31T06:23:38.885348+00:00,AUDUSD,0.70331
2026-07-31T06:23:47.141571+00:00,DJ30,52501.0
2026-07-31T06:23:47.732603+00:00,DJ30,52501.0
2026-07-31T06:23:48.551164+00:00,UK100,10937.7
2026-07-31T06:23:49.219642+00:00,UK100,10937.7
2026-07-31T06:24:50.793252+00:00,SP500,7484.87
2026-07-31T06:25:11.687060+00:00,GBPUSD,1.3456000000000001
2026-07-31T06:25:12.520792+00:00,GBPUSD,1.3456000000000001
2026-07-31T06:25:13.348851+00:00,GER40,25752.3
2026-07-31T06:25:14.160413+00:00,GER40,25752.3
2026-07-31T06:25:17.965070+00:00,NAS100,28475.3
2026-07-31T06:25:24.667433+00:00,USDCAD,1.4013849999999999
2026-07-31T06:25:25.475808+00:00,USDCAD,1.4013849999999999
2026-07-31T06:25:38.643632+00:00,AUDUSD,0.70347
2026-07-31T06:25:46.916344+00:00,UK100,10935.7
2026-07-31T06:25:47.487217+00:00,UK100,10935.7
2026-07-31T06:25:48.350111+00:00,DJ30,52499.0
2026-07-31T06:25:49.144248+00:00,DJ30,52499.0
2026-07-31T06:26:51.054971+00:00,SP500,7485.87
2026-07-31T06:27:10.903676+00:00,GER40,25761.3
2026-07-31T06:27:11.708604+00:00,GER40,25761.3
2026-07-31T06:27:12.535411+00:00,GBPUSD,1.345995
2026-07-31T06:27:13.355029+00:00,GBPUSD,1.345995
2026-07-31T06:27:17.651823+00:00,NAS100,28469.050000000003
2026-07-31T06:27:24.652687+00:00,USDCAD,1.401255
2026-07-31T06:27:25.450178+00:00,USDCAD,1.401255
2026-07-31T06:27:38.686542+00:00,AUDUSD,0.7037150000000001
2026-07-31T06:27:46.547350+00:00,DJ30,52498.0
2026-07-31T06:27:47.256259+00:00,DJ30,52498.0
2026-07-31T06:27:48.117558+00:00,UK100,10934.7
2026-07-31T06:27:48.904218+00:00,UK100,10934.7
2026-07-31T06:28:50.476418+00:00,SP500,7485.12
2026-07-31T06:29:11.079575+00:00,GER40,25752.3
2026-07-31T06:29:11.800607+00:00,GER40,25752.3
2026-07-31T06:29:12.608828+00:00,GBPUSD,1.34599
2026-07-31T06:29:13.418478+00:00,GBPUSD,1.34599
2026-07-31T06:29:17.668071+00:00,NAS100,28472.300000000003
2026-07-31T06:29:24.868845+00:00,USDCAD,1.401265
2026-07-31T06:29:25.702058+00:00,USDCAD,1.401265
2026-07-31T06:29:39.523642+00:00,AUDUSD,0.70379
2026-07-31T06:29:47.297404+00:00,DJ30,52502.0
2026-07-31T06:29:47.863188+00:00,DJ30,52502.0
2026-07-31T06:29:48.596831+00:00,UK100,10935.7
2026-07-31T06:29:49.249244+00:00,UK100,10935.7
2026-07-31T06:30:50.803125+00:00,SP500,7482.87
2026-07-31T06:31:11.676011+00:00,GER40,25741.3
2026-07-31T06:31:12.476680+00:00,GER40,25741.3
2026-07-31T06:31:13.332715+00:00,GBPUSD,1.345805
2026-07-31T06:31:14.157666+00:00,GBPUSD,1.345805
2026-07-31T06:31:17.949655+00:00,NAS100,28452.800000000003
2026-07-31T06:31:38.905423+00:00,AUDUSD,0.703625
2026-07-31T06:31:47.376258+00:00,DJ30,52496.0
2026-07-31T06:31:48.180815+00:00,DJ30,52496.0
2026-07-31T06:31:50.680144+00:00,BTCUSD,64444.229999999996
2026-07-31T06:32:51.707186+00:00,SP500,7481.87
2026-07-31T06:33:12.192364+00:00,GBPUSD,1.34552
2026-07-31T06:33:12.988848+00:00,GBPUSD,1.34552
2026-07-31T06:33:13.808042+00:00,GER40,25731.3
2026-07-31T06:33:14.633666+00:00,GER40,25731.3
2026-07-31T06:33:18.722743+00:00,NAS100,28429.800000000003
2026-07-31T06:33:25.752285+00:00,USDCAD,1.401485
2026-07-31T06:33:26.548496+00:00,USDCAD,1.401485
2026-07-31T06:33:38.743595+00:00,USDJPY,160.4645
2026-07-31T06:33:47.381684+00:00,DJ30,52479.0
2026-07-31T06:33:47.929727+00:00,DJ30,52479.0
2026-07-31T06:33:48.889757+00:00,XAGUSD,58.4005
2026-07-31T06:33:49.634353+00:00,XAGUSD,58.4005
2026-07-31T06:33:50.605723+00:00,BTCUSD,64427.775
2026-07-31T06:34:51.007947+00:00,SP500,7477.110000000001
2026-07-31T06:35:11.674375+00:00,GER40,25728.3
2026-07-31T06:35:12.460780+00:00,GER40,25728.3
2026-07-31T06:35:13.294574+00:00,GBPUSD,1.3450700000000002
2026-07-31T06:35:14.110155+00:00,GBPUSD,1.3450700000000002
2026-07-31T06:35:18.236648+00:00,NAS100,28401.800000000003
2026-07-31T06:35:25.328713+00:00,USDCAD,1.401475
2026-07-31T06:35:26.147270+00:00,USDCAD,1.401475
2026-07-31T06:35:39.341368+00:00,AUDUSD,0.7034199999999999
2026-07-31T06:35:47.399429+00:00,XAGUSD,58.3795
2026-07-31T06:35:47.964912+00:00,XAGUSD,58.3795
2026-07-31T06:35:48.712116+00:00,UK100,10919.7
2026-07-31T06:35:49.313142+00:00,UK100,10919.7
2026-07-31T06:36:51.353944+00:00,SP500,7474.37
2026-07-31T06:37:12.063123+00:00,GER40,25723.3
2026-07-31T06:37:12.922200+00:00,GER40,25723.3
2026-07-31T06:37:13.726594+00:00,GBPUSD,1.3448000000000002
2026-07-31T06:37:14.494428+00:00,GBPUSD,1.3448000000000002
2026-07-31T06:37:18.495415+00:00,NAS100,28396.800000000003
2026-07-31T06:37:25.175750+00:00,USDCAD,1.40156
2026-07-31T06:37:25.953398+00:00,USDCAD,1.40156
2026-07-31T06:37:39.345073+00:00,AUDUSD,0.703395
2026-07-31T06:37:46.733260+00:00,UK100,10923.2
2026-07-31T06:37:47.291360+00:00,UK100,10923.2
2026-07-31T06:37:48.151665+00:00,DJ30,52484.0
2026-07-31T06:37:48.940461+00:00,DJ30,52484.0
2026-07-31T06:38:50.709135+00:00,SP500,7475.110000000001
2026-07-31T06:39:11.612585+00:00,GER40,25722.3
2026-07-31T06:39:12.405743+00:00,GER40,25722.3
2026-07-31T06:39:13.243000+00:00,GBPUSD,1.344565
2026-07-31T06:39:14.004099+00:00,GBPUSD,1.344565
2026-07-31T06:39:18.204040+00:00,NAS100,28381.050000000003
2026-07-31T06:39:25.267762+00:00,USDCAD,1.401635
2026-07-31T06:39:26.057274+00:00,USDCAD,1.401635
2026-07-31T06:39:39.043519+00:00,AUDUSD,0.703235
2026-07-31T06:39:48.121257+00:00,UK100,10923.7
2026-07-31T06:39:48.889569+00:00,UK100,10923.7
2026-07-31T06:40:51.052938+00:00,SP500,7474.860000000001
2026-07-31T06:41:11.584640+00:00,GER40,25726.3
2026-07-31T06:41:12.381646+00:00,GER40,25726.3
2026-07-31T06:41:13.215438+00:00,GBPUSD,1.344975
2026-07-31T06:41:13.993968+00:00,GBPUSD,1.344975
2026-07-31T06:41:18.205798+00:00,NAS100,28368.800000000003
2026-07-31T06:41:25.345369+00:00,USDCAD,1.40147
2026-07-31T06:41:26.134717+00:00,USDCAD,1.40147
2026-07-31T06:41:39.300140+00:00,AUDUSD,0.70332
2026-07-31T06:41:40.118863+00:00,USDJPY,160.44299999999998
2026-07-31T06:41:47.574857+00:00,XAGUSD,58.3665
2026-07-31T06:41:48.250127+00:00,XAGUSD,58.3665
2026-07-31T06:41:48.887635+00:00,UK100,10921.2
2026-07-31T06:41:49.496113+00:00,UK100,10921.2
2026-07-31T06:42:51.319290+00:00,SP500,7472.62
2026-07-31T06:43:12.410357+00:00,GER40,25714.3
2026-07-31T06:43:13.198536+00:00,GER40,25714.3
2026-07-31T06:43:14.009380+00:00,GBPUSD,1.344675
2026-07-31T06:43:14.819963+00:00,GBPUSD,1.344675
2026-07-31T06:43:25.202337+00:00,USDCAD,1.401545
2026-07-31T06:43:25.998199+00:00,USDCAD,1.401545
2026-07-31T06:43:47.076880+00:00,XAGUSD,58.3325
2026-07-31T06:43:47.764679+00:00,XAGUSD,58.3325
2026-07-31T06:43:48.587053+00:00,UK100,10916.2
2026-07-31T06:43:49.323045+00:00,UK100,10916.2
2026-07-31T06:43:50.273509+00:00,BTCUSD,64285.965
2026-07-31T06:44:50.743085+00:00,SP500,7473.62
2026-07-31T06:45:11.672987+00:00,GER40,25705.3
2026-07-31T06:45:12.498643+00:00,GER40,25705.3
2026-07-31T06:45:25.257571+00:00,USDCAD,1.40138
2026-07-31T06:45:26.059157+00:00,USDCAD,1.40138
2026-07-31T06:45:39.023597+00:00,AUDUSD,0.70329
2026-07-31T06:45:46.973094+00:00,XAGUSD,58.3425
2026-07-31T06:45:47.567567+00:00,XAGUSD,58.3425
2026-07-31T06:45:48.420115+00:00,UK100,10915.7
2026-07-31T06:45:49.175719+00:00,UK100,10915.7
2026-07-31T06:45:50.642933+00:00,BTCUSD,64239.835
2026-07-31T06:46:50.954017+00:00,SP500,7471.87
2026-07-31T06:47:11.603181+00:00,GER40,25708.3
2026-07-31T06:47:12.390536+00:00,GER40,25708.3
2026-07-31T06:47:13.228442+00:00,GBPUSD,1.3453
2026-07-31T06:47:13.997225+00:00,GBPUSD,1.3453
2026-07-31T06:47:25.301887+00:00,USDCAD,1.401395
2026-07-31T06:47:26.084584+00:00,USDCAD,1.401395
2026-07-31T06:47:39.301808+00:00,AUDUSD,0.70337
2026-07-31T06:47:47.471584+00:00,XAGUSD,58.3455
2026-07-31T06:47:48.048448+00:00,XAGUSD,58.3455
2026-07-31T06:47:48.796449+00:00,UK100,10916.2
2026-07-31T06:47:49.398907+00:00,UK100,10916.2
2026-07-31T06:47:50.522619+00:00,BTCUSD,64202.600000000006
2026-07-31T06:48:51.942716+00:00,SP500,7471.110000000001
2026-07-31T06:49:12.120486+00:00,GBPUSD,1.345365
2026-07-31T06:49:12.917013+00:00,GBPUSD,1.345365
2026-07-31T06:49:13.789536+00:00,GER40,25709.3
2026-07-31T06:49:14.578223+00:00,GER40,25709.3
2026-07-31T06:49:18.579327+00:00,NAS100,28351.8
2026-07-31T06:49:25.801268+00:00,USDCAD,1.401335
2026-07-31T06:49:26.579445+00:00,USDCAD,1.401335
2026-07-31T06:49:40.153763+00:00,AUDUSD,0.7034
2026-07-31T06:49:47.654894+00:00,XAGUSD,58.3025
2026-07-31T06:49:48.247156+00:00,XAGUSD,58.3025
2026-07-31T06:49:49.956231+00:00,BTCUSD,64235.295
2026-07-31T06:50:50.097470+00:00,SP500,7472.87
2026-07-31T06:51:11.238932+00:00,GBPUSD,1.3458
2026-07-31T06:51:12.061122+00:00,GBPUSD,1.3458
2026-07-31T06:51:12.897438+00:00,GER40,25709.3
2026-07-31T06:51:13.708287+00:00,GER40,25709.3
2026-07-31T06:51:17.652912+00:00,NAS100,28344.05
2026-07-31T06:51:25.271904+00:00,USDCAD,1.401125
2026-07-31T06:51:26.084517+00:00,USDCAD,1.401125
2026-07-31T06:51:39.522603+00:00,AUDUSD,0.7035549999999999
2026-07-31T06:51:46.666477+00:00,XAGUSD,58.3055
2026-07-31T06:51:47.225150+00:00,XAGUSD,58.3055
2026-07-31T06:51:48.113966+00:00,UK100,10915.7
2026-07-31T06:51:48.906549+00:00,UK100,10915.7
2026-07-31T06:51:49.866255+00:00,BTCUSD,64226.875
2026-07-31T06:52:50.246953+00:00,SP500,7472.62
2026-07-31T06:53:11.510406+00:00,GBPUSD,1.3458100000000002
2026-07-31T06:53:12.296348+00:00,GBPUSD,1.3458100000000002
2026-07-31T06:53:13.118188+00:00,GER40,25711.3
2026-07-31T06:53:13.917245+00:00,GER40,25711.3
2026-07-31T06:53:17.633306+00:00,NAS100,28371.05
2026-07-31T06:53:25.335208+00:00,USDCAD,1.4014250000000001
2026-07-31T06:53:26.124366+00:00,USDCAD,1.4014250000000001
2026-07-31T06:53:39.712686+00:00,AUDUSD,0.7035450000000001
2026-07-31T06:53:47.416263+00:00,XAGUSD,58.2795
2026-07-31T06:53:48.015731+00:00,XAGUSD,58.2795
2026-07-31T06:53:48.723222+00:00,UK100,10919.7
2026-07-31T06:53:49.264744+00:00,UK100,10919.7
2026-07-31T06:53:50.770032+00:00,BTCUSD,64265.865
2026-07-31T06:54:50.936608+00:00,SP500,7474.87
2026-07-31T06:55:11.654359+00:00,GBPUSD,1.3460899999999998
2026-07-31T06:55:12.485042+00:00,GBPUSD,1.3460899999999998
2026-07-31T06:55:13.364143+00:00,GER40,25707.3
2026-07-31T06:55:14.161672+00:00,GER40,25707.3
2026-07-31T06:55:17.976438+00:00,NAS100,28393.050000000003
2026-07-31T06:55:47.154056+00:00,XAGUSD,58.2665
2026-07-31T06:55:47.715308+00:00,XAGUSD,58.2665
2026-07-31T06:55:48.596510+00:00,DJ30,52468.0
2026-07-31T06:55:49.341365+00:00,DJ30,52468.0
2026-07-31T06:55:50.143284+00:00,BTCUSD,64251.695
2026-07-31T06:56:50.138915+00:00,SP500,7474.110000000001
2026-07-31T06:57:11.252246+00:00,GBPUSD,1.34552
2026-07-31T06:57:12.036383+00:00,GBPUSD,1.34552
2026-07-31T06:57:12.871712+00:00,GER40,25709.3
2026-07-31T06:57:13.666480+00:00,GER40,25709.3
2026-07-31T06:57:17.773467+00:00,NAS100,28368.8
2026-07-31T06:57:46.779546+00:00,DJ30,52472.0
2026-07-31T06:57:47.379621+00:00,DJ30,52472.0
2026-07-31T06:57:48.196414+00:00,XAGUSD,58.2735
2026-07-31T06:57:48.944929+00:00,XAGUSD,58.2735
2026-07-31T06:57:49.721276+00:00,UK100,10926.2
2026-07-31T06:57:50.524863+00:00,UK100,10926.2
2026-07-31T06:57:51.344877+00:00,BTCUSD,64254.884999999995
2026-07-31T06:58:50.311197+00:00,SP500,7475.87
2026-07-31T06:59:11.500629+00:00,GBPUSD,1.34516
2026-07-31T06:59:12.292871+00:00,GBPUSD,1.34516
2026-07-31T06:59:13.114947+00:00,GER40,25728.3
2026-07-31T06:59:13.920007+00:00,GER40,25728.3
2026-07-31T06:59:17.672232+00:00,NAS100,28386.800000000003
2026-07-31T06:59:39.836439+00:00,AUDUSD,0.703335
2026-07-31T06:59:46.946310+00:00,DJ30,52482.0
2026-07-31T06:59:47.597331+00:00,DJ30,52482.0
2026-07-31T06:59:48.296686+00:00,XAGUSD,58.2655
2026-07-31T06:59:48.823986+00:00,XAGUSD,58.2655
2026-07-31T06:59:49.422580+00:00,UK100,10923.7
2026-07-31T06:59:50.078742+00:00,UK100,10923.7
2026-07-31T06:59:50.895286+00:00,BTCUSD,64251.615
2026-07-31T07:00:50.900350+00:00,SP500,7472.99
2026-07-31T07:01:11.621092+00:00,GBPUSD,1.3452600000000001
2026-07-31T07:01:12.452873+00:00,GBPUSD,1.3452600000000001
2026-07-31T07:01:13.291628+00:00,GER40,25721.3
2026-07-31T07:01:14.116076+00:00,GER40,25721.3
2026-07-31T07:01:17.970531+00:00,NAS100,28348.300000000003
2026-07-31T07:01:25.230998+00:00,USDCAD,1.40144
2026-07-31T07:01:26.043928+00:00,USDCAD,1.40144
2026-07-31T07:01:39.547838+00:00,AUDUSD,0.703155
2026-07-31T07:01:47.469794+00:00,UK100,10907.7
2026-07-31T07:01:48.259273+00:00,UK100,10907.7
2026-07-31T07:01:49.117553+00:00,DJ30,52471.0
2026-07-31T07:01:49.911554+00:00,DJ30,52471.0
2026-07-31T07:01:50.712431+00:00,XAGUSD,58.1435
2026-07-31T07:01:51.507591+00:00,XAGUSD,58.1435
2026-07-31T07:01:52.334183+00:00,BTCUSD,64243.740000000005
2026-07-31T07:02:50.145333+00:00,SP500,7472.49
2026-07-31T07:03:11.297858+00:00,GBPUSD,1.3451300000000002
2026-07-31T07:03:12.093944+00:00,GBPUSD,1.3451300000000002
2026-07-31T07:03:12.915171+00:00,GER40,25718.3
2026-07-31T07:03:13.717834+00:00,GER40,25718.3
2026-07-31T07:03:17.652005+00:00,NAS100,28359.05
2026-07-31T07:03:25.235444+00:00,USDCAD,1.40152
2026-07-31T07:03:26.058943+00:00,USDCAD,1.40152
2026-07-31T07:03:39.767205+00:00,USDJPY,160.406
2026-07-31T07:03:40.558781+00:00,AUDUSD,0.70308
2026-07-31T07:03:46.678845+00:00,DJ30,52472.0
2026-07-31T07:03:47.296400+00:00,DJ30,52472.0
2026-07-31T07:03:48.141122+00:00,XAGUSD,58.1255
2026-07-31T07:03:48.738789+00:00,XAGUSD,58.1255
2026-07-31T07:03:49.879904+00:00,BTCUSD,64140.850000000006
2026-07-31T07:04:51.561748+00:00,SP500,7474.74
2026-07-31T07:05:11.397416+00:00,GER40,25713.3
2026-07-31T07:05:12.187827+00:00,GER40,25713.3
2026-07-31T07:05:13.026235+00:00,GBPUSD,1.3453499999999998
2026-07-31T07:05:13.809985+00:00,GBPUSD,1.3453499999999998
2026-07-31T07:05:18.192612+00:00,NAS100,28372.3
2026-07-31T07:05:25.884060+00:00,USDCAD,1.4014199999999999
2026-07-31T07:05:26.679322+00:00,USDCAD,1.4014199999999999
2026-07-31T07:05:39.240107+00:00,USDJPY,160.4115
2026-07-31T07:05:40.101596+00:00,AUDUSD,0.703225
2026-07-31T07:05:47.733096+00:00,XAGUSD,58.1315
2026-07-31T07:05:48.305574+00:00,XAGUSD,58.1315
2026-07-31T07:05:49.034502+00:00,DJ30,52495.0
2026-07-31T07:05:49.614798+00:00,DJ30,52495.0
2026-07-31T07:05:50.481080+00:00,BTCUSD,64091.72
2026-07-31T07:06:50.787490+00:00,SP500,7476.99
2026-07-31T07:07:11.823939+00:00,GER40,25763.3
2026-07-31T07:07:12.656196+00:00,GER40,25763.3
2026-07-31T07:07:13.494628+00:00,GBPUSD,1.345405
2026-07-31T07:07:14.337246+00:00,GBPUSD,1.345405
2026-07-31T07:07:17.998178+00:00,NAS100,28381.050000000003
2026-07-31T07:07:39.029686+00:00,USDJPY,160.43599999999998
2026-07-31T07:07:39.919862+00:00,AUDUSD,0.703075
2026-07-31T07:07:46.727385+00:00,UK100,10943.2
2026-07-31T07:07:47.305792+00:00,UK100,10943.2
2026-07-31T07:07:48.286021+00:00,XAGUSD,58.1165
2026-07-31T07:07:49.065887+00:00,XAGUSD,58.1165
2026-07-31T07:07:49.860728+00:00,DJ30,52517.0
2026-07-31T07:07:50.692771+00:00,DJ30,52517.0
2026-07-31T07:07:51.509235+00:00,BTCUSD,64117.145000000004
2026-07-31T07:08:50.115732+00:00,SP500,7477.610000000001
2026-07-31T07:09:10.951295+00:00,GER40,25784.3
2026-07-31T07:09:11.743882+00:00,GER40,25784.3
2026-07-31T07:09:12.600100+00:00,GBPUSD,1.34523
